Year,Country,Code,Earths,HDI,Population,BiocapPerCap,BiocapTotGHA,EFConsPerCap,EFConsTotGHA,DeRe,Percentage,Region,Income,id
1999,Philippines,PH,0.6847662787998714,0.6200000047683716,76335808.0,0.608812992672734,46474224.9435267,1.29104277795503,98552779.25491072,-0.6822297852822959,-1.1205900555559052,Asia-Pacific,LM,PHL
2000,Philippines,PH,0.6793490583518969,0.6240000128746033,77991568.0,0.609078945987165,47503042.475538395,1.2630823846664299,98509818.0855165,-0.654003438679265,-1.0737580784692673,Asia-Pacific,LM,PHL
2001,Philippines,PH,0.6632198119799103,0.628000020980835,79665312.0,0.612580266792975,48801388.813829,1.2241686487493602,97523758.8276854,-0.611588381956385,-0.9983808083767002,Asia-Pacific,LM,PHL
2002,Philippines,PH,0.7022199410872432,0.6330000162124634,81352064.0,0.608674113138285,49516918.270490296,1.2778988331798502,103959755.663447,-0.669224720041565,-1.0994795171936669,Asia-Pacific,LM,PHL
2003,Philippines,PH,0.6987577092722159,0.6370000243186951,83031952.0,0.594842054133084,49390925.43877821,1.2531833909297099,104054323.315676,-0.6583413367966261,-1.106749820767271,Asia-Pacific,LM,PHL
2004,Philippines,PH,0.7117792689162221,0.6470000147819519,84678496.0,0.612832352648115,51893724.3737134,1.2884087840086598,109100523.216677,-0.675576431360545,-1.1023837570606478,Asia-Pacific,LM,PHL
2005,Philippines,PH,0.7115008917795227,0.6499999761581421,86274232.0,0.5878077492578709,50712645.15792271,1.26235852303606,108908975.632988,-0.6745507737781891,-1.1475703997264994,Asia-Pacific,LM,PHL
2006,Philippines,PH,0.7047682169447022,0.6510000228881836,87809424.0,0.591910541228172,51975308.554060794,1.23805029570869,108712451.701549,-0.6461397544805181,-1.0916172453016706,Asia-Pacific,LM,PHL
2007,Philippines,PH,0.7162622903377395,0.6570000052452087,89293488.0,0.5877422854846379,52481565.7689225,1.24725179648833,111371478.28973101,-0.659509511003692,-1.1221066227349568,Asia-Pacific,LM,PHL
2008,Philippines,PH,0.720850247495677,0.6610000133514404,90751864.0,0.600308898657103,54479172.2020569,1.25939473440081,114292463.02906498,-0.659085835743707,-1.0979111541043096,Asia-Pacific,LM,PHL
2009,Philippines,PH,0.7146109504819612,0.6589999794960022,92220880.0,0.586244450723027,54063989.9496763,1.22818616545651,113264431.626907,-0.6419417147334829,-1.0950068933561137,Asia-Pacific,LM,PHL
2010,Philippines,PH,0.6824374008293629,0.6650000214576721,93726624.0,0.568556742225526,53288891.244244896,1.16068819094007,108787359.610539,-0.5921314487145439,-1.0414641226427788,Asia-Pacific,LM,PHL
2011,Philippines,PH,0.6817769289160289,0.6700000166893005,95277936.0,0.5792976724739809,55194264.803056106,1.15372121685393,109924132.924598,-0.5744235443799489,-0.9915861424520896,Asia-Pacific,LM,PHL
2012,Philippines,PH,0.670821298914065,0.6769999861717224,96866640.0,0.5790576594149289,56091347.5762597,1.11788987166657,108286192.789479,-0.5388322122516409,-0.9305329158344416,Asia-Pacific,LM,PHL
2013,Philippines,PH,0.621307127832729,0.6850000023841858,98481032.0,0.577667748576145,56889297.547527395,1.04028436553933,102448244.602679,-0.4626166169631849,-0.8008351134427324,Asia-Pacific,LM,PHL
2014,Philippines,PH,0.6588829460866081,0.6890000104904175,100102248.0,0.573707448012532,57429262.9609505,1.09770317662842,109882283.386859,-0.523995728615888,-0.913350053988565,Asia-Pacific,LM,PHL
2015,Philippines,PH,0.6992192724330853,0.6930000185966492,101716360.0,0.5671857851467671,57691869.3219886,1.15052796932701,117027102.928067,-0.5833421841802431,-1.0284851973666709,Asia-Pacific,LM,PHL
2016,Philippines,PH,0.8160507582857413,0.6959999799728394,103320216.0,0.547778847803593,56596510.5550672,1.32995930319638,137411395.20625,-0.7821804553927869,-1.4279128493717212,Asia-Pacific,LM,PHL
1990,Pakistan,PK,0.367063623827702,0.40400001406669617,107678616.0,0.46280279566808097,49834142.2347432,0.7592796101898609,81758469.145634,-0.29647681452178004,-0.6406115462068451,Asia-Pacific,LM,PAK
1991,Pakistan,PK,0.3716325728672805,0.4090000092983246,110730424.0,0.46786981805800804,51807224.9535633,0.750506294626621,83103562.0040058,-0.2826364765686131,-0.6040921334523247,Asia-Pacific,LM,PAK
1992,Pakistan,PK,0.3768687792788436,0.41400000452995295,113747136.0,0.4521527851548979,51431022.8530142,0.7615898992555341,86628566.2706193,-0.30943711410063596,-0.6843640562661345,Asia-Pacific,LM,PAK
1993,Pakistan,PK,0.39743576346112586,0.4180000126361847,116749560.0,0.437500454692104,51078178.0853031,0.787487426329308,91939157.0239467,-0.349986971637204,-0.7999693894798608,Asia-Pacific,LM,PAK
1994,Pakistan,PK,0.389336818649163,0.4230000078678131,119769552.0,0.42951279982390295,51442748.034908794,0.7659578316384509,91738769.4953373,-0.336445031814548,-0.7833178241777379,Asia-Pacific,LM,PAK
1995,Pakistan,PK,0.4199926692614863,0.4280000030994415,122829152.0,0.45790182657393,56243623.45624921,0.8107754377302259,99586736.240966,-0.35287361115629595,-0.7706315866799084,Asia-Pacific,LM,PAK
1996,Pakistan,PK,0.42030314087148457,0.43299999833107,125938336.0,0.447910939704307,56409007.9244811,0.813344856608663,102431024.551582,-0.3654339169043561,-0.8158628970875346,Asia-Pacific,LM,PAK
1997,Pakistan,PK,0.420564692751685,0.4370000064373016,129086984.0,0.42476829967651897,54832065.5003428,0.8059274858503429,104034761.365963,-0.381159186173824,-0.8973343501953761,Asia-Pacific,LM,PAK
1998,Pakistan,PK,0.4387949976755117,0.4410000145435333,132253264.0,0.456427632935525,60363923.738621995,0.8353663976119492,110479712.183373,-0.3789387646764241,-0.8302274825896724,Asia-Pacific,LM,PAK
1999,Pakistan,PK,0.4602300315780629,0.4449999928474426,135405584.0,0.45634044041045396,61791233.674217895,0.867707240941002,117492766.666857,-0.41136680053054797,-0.9014471743081666,Asia-Pacific,LM,PAK
2000,Pakistan,PK,0.4529130312118057,0.44999998807907104,138523280.0,0.462406769797883,64053972.97271221,0.8420803186175659,116647491.97586101,-0.3796735488196831,-0.8210812938262941,Asia-Pacific,LM,PAK
2001,Pakistan,PK,0.4270838615577872,0.4569999873638153,141601440.0,0.41983109994532203,59448503.5833575,0.7883097945235871,111625455.21433401,-0.3684786945782649,-0.8776831793220059,Asia-Pacific,LM,PAK
2002,Pakistan,PK,0.4414165127122587,0.4650000035762787,144654144.0,0.401146031000894,58027377.968403295,0.8032891314193431,116198986.01633401,-0.402143100418449,-1.0024855522440723,Asia-Pacific,LM,PAK
2003,Pakistan,PK,0.44896223436503335,0.4729999899864197,147703408.0,0.418788255031334,61856281.6328932,0.8051889915417969,118928829.617698,-0.38640073651046297,-0.922663737266348,Asia-Pacific,LM,PAK
2004,Pakistan,PK,0.4652117664106216,0.4869999885559082,150780304.0,0.431382255747389,65043816.5215912,0.842091013946317,126970483.082826,-0.4107087581989281,-0.95207615224543,Asia-Pacific,LM,PAK
2005,Pakistan,PK,0.4944430259169216,0.5,153909664.0,0.437281441051521,67301986.5922396,0.8772502960057841,135017593.05825,-0.43996885495426297,-1.0061457305306156,Asia-Pacific,LM,PAK
2006,Pakistan,PK,0.495447089181419,0.5049999952316284,157094000.0,0.4138160355024401,65008016.2812203,0.8703406318863459,136725291.225554,-0.456524596383906,-1.1032066358414818,Asia-Pacific,LM,PAK
2007,Pakistan,PK,0.5318503366441439,0.5130000114440918,160332976.0,0.434476390528462,69660903.1225999,0.9261290127804179,148489043.006123,-0.4916526222519561,-1.1315980176827318,Asia-Pacific,LM,PAK
2008,Pakistan,PK,0.5150637575982241,0.5149999856948853,163644608.0,0.409138163200497,66953414.716945395,0.899865938110521,147258561.442096,-0.490727774910024,-1.1994182382579262,Asia-Pacific,LM,PAK
2009,Pakistan,PK,0.5314498005333335,0.5220000147819519,167049584.0,0.42684558856558896,71304555.56988159,0.9133911147169559,152581985.713468,-0.486545526151367,-1.1398630773868346,Asia-Pacific,LM,PAK
2010,Pakistan,PK,0.4997681036996857,0.5260000228881836,170560192.0,0.391788086515154,66823376.0360246,0.850004609166753,144976786.139481,-0.45821652265159896,-1.1695519553116265,Asia-Pacific,LM,PAK
2011,Pakistan,PK,0.4876069257143362,0.5299999713897705,174184272.0,0.4013255088490621,69904482.433365,0.8251415262408149,143726451.60673,-0.42381601739175306,-1.0560405656923983,Asia-Pacific,LM,PAK
2012,Pakistan,PK,0.4725718354174043,0.5350000262260437,177911536.0,0.367983299443231,65468644.770544104,0.787517136535751,140108748.795349,-0.41953383709252,-1.1400893402697525,Asia-Pacific,LM,PAK
2013,Pakistan,PK,0.4761651561219022,0.5379999876022339,181712592.0,0.3849492357767461,69950280.4806999,0.797266191128534,144873631.388539,-0.412316955351788,-1.071094360064957,Asia-Pacific,LM,PAK
2014,Pakistan,PK,0.4965772504285723,0.5479999780654907,185546256.0,0.38624068500703995,71665414.1403162,0.827300855902255,153502364.60924,-0.44106017089521504,-1.1419308944296631,Asia-Pacific,LM,PAK
2015,Pakistan,PK,0.4924076562090339,0.5509999990463257,189380512.0,0.36203701891673795,68562932.6794707,0.810230500094616,153442262.338419,-0.4481934811778779,-1.2379769409187251,Asia-Pacific,LM,PAK
2016,Pakistan,PK,0.5116872398972859,0.5600000023841858,193203472.0,0.3643063189841071,70385073.7466863,0.833922642824121,161116356.361549,-0.46961632384001395,-1.289069937489888,Asia-Pacific,LM,PAK
1990,Poland,PL,2.214418590968427,0.7120000123977661,37954556.0,2.15807264850407,81908787.516901,4.58057616010709,173853943.083551,-2.4225035116030202,-1.1225310293804276,EU-28,HI,POL
1991,Poland,PL,2.232423165472944,0.7110000252723694,38077216.0,2.11948124362589,80703909.553947,4.508344424793131,171665128.809589,-2.38886318116724,-1.1270980521066116,EU-28,HI,POL
1992,Poland,PL,2.1148166466067218,0.7139999866485596,38191776.0,1.81512278960553,69322807.97412099,4.2736970674916215,163220187.001052,-2.4585742778860897,-1.3544947438076065,EU-28,HI,POL
1993,Poland,PL,2.293852421141476,0.7250000238418579,38295472.0,1.94818178568564,74606595.5737244,4.54508654121319,174056361.63903,-2.5969047555275497,-1.3329889308115048,EU-28,HI,POL
1994,Poland,PL,2.1985222832871307,0.734000027179718,38383516.0,1.8682565980659198,71710227.1318632,4.32524046083831,166017867.228587,-2.4569838627723897,-1.3151212019355043,EU-28,HI,POL
1995,Poland,PL,2.3582153806194426,0.7400000095367432,38452632.0,2.01157693542329,77350366.41014649,4.55242019068072,175052399.737326,-2.5408432552574296,-1.2631101552786337,EU-28,HI,POL
1996,Poland,PL,2.4842087720748345,0.7480000257492065,38503604.0,1.9588805079741296,75423954.5875835,4.8072884331050005,185097918.42429,-2.8484079251308696,-1.4540998869179045,EU-28,HI,POL
1997,Poland,PL,2.4176848500701515,0.7590000033378601,38538728.0,1.91426297794702,73773205.13268891,4.633005828537169,178550018.10471,-2.7187428505901496,-1.4202556711961836,EU-28,HI,POL
1998,Poland,PL,2.3872186741132144,0.7689999938011169,38558056.0,2.05215293986297,79127121.47701949,4.54472424405494,175235938.975826,-2.49257130419197,-1.2146128369742308,EU-28,HI,POL
1999,Poland,PL,2.342981993791562,0.777999997138977,38561696.0,1.98195750570356,76427649.1992848,4.41740499731489,170342642.83386,-2.4354474916113293,-1.2288091367260612,EU-28,HI,POL
2000,Poland,PL,2.2887298151693267,0.7850000262260437,38550496.0,1.86975383116539,72079945.06834151,4.2553298297262,164045092.60086,-2.3855759985608103,-1.2758770479822554,EU-28,HI,POL
2001,Poland,PL,2.346169664148678,0.7910000085830688,38524004.0,1.99675818534381,76923112.332185,4.3305511922563396,166830154.130483,-2.3337930069125297,-1.1687910053618675,EU-28,HI,POL
2002,Poland,PL,2.332316227403909,0.7990000247955322,38484472.0,1.96202707322054,75507630.8993557,4.24434569743384,163341521.99289298,-2.2823186242133,-1.1632452249840886,EU-28,HI,POL
2003,Poland,PL,2.3314418980729568,0.8040000200271606,38438824.0,1.8536625735478798,71252566.38026609,4.18131238455424,160724633.754054,-2.32764981100636,-1.2557030843813586,EU-28,HI,POL
2004,Poland,PL,2.4883402159495533,0.8019999861717224,38396064.0,2.03152850960242,78002774.9818088,4.50420450810961,172943893.751647,-2.47267599850719,-1.2171505281956907,EU-28,HI,POL
2005,Poland,PL,2.4872504736143797,0.8080000281333923,38362664.0,1.94120586443218,74469896.6988854,4.41292747566301,169291809.42301798,-2.47172161123083,-1.2732918525124228,EU-28,HI,POL
2006,Poland,PL,2.544573200847619,0.8140000104904175,38341036.0,1.79444325397929,68800748.8008198,4.469993861838669,171384034.656756,-2.67555060785938,-1.49101990376468,EU-28,HI,POL
2007,Poland,PL,2.820568259221174,0.8190000057220459,38329584.0,2.01154050942779,77101546.2531955,4.9115510838533,188257796.09796202,-2.9000105744255094,-1.441686389527625,EU-28,HI,POL
2008,Poland,PL,2.7869325073863176,0.8240000009536743,38325688.0,1.9543486076168304,74901776.90410541,4.86903921740531,186609332.530574,-2.9146906097884795,-1.4913872573341502,EU-28,HI,POL
2009,Poland,PL,2.693737818577248,0.8280000090599059,38324872.0,2.04133212248211,78233846.271333,4.6296681011006795,177431559.774017,-2.5883359786185705,-1.2679641642396455,EU-28,HI,POL
2010,Poland,PL,2.830756345619054,0.8349999785423279,38323400.0,1.9880084401250602,76187239.5480256,4.8145448326772495,184509719.917897,-2.8265363925521907,-1.4217929539445926,EU-28,HI,POL
2011,Poland,PL,2.8099943445345907,0.8389999866485596,38320944.0,1.91547803695388,73402839.3133713,4.75514784532758,182221537.636095,-2.8396698083737,-1.4824862272446262,EU-28,HI,POL
2012,Poland,PL,2.684862500489434,0.8360000252723694,38317400.0,1.9583155869778701,75037558.6125977,4.474187985642669,171439243.730146,-2.5158723986648006,-1.2847124413421886,EU-28,HI,POL
2013,Poland,PL,2.5789336012419493,0.8500000238418579,38309448.0,1.94291613634226,74431948.3977838,4.318032394855,165421223.480533,-2.3751162585127403,-1.2224491907222208,EU-28,HI,POL
2014,Poland,PL,2.631007648895582,0.8420000076293945,38293060.0,2.07269633164306,79369971.1358288,4.38327546809312,167849212.676104,-2.31057913645006,-1.1147697331130149,EU-28,HI,POL
2015,Poland,PL,2.535430418212173,0.8550000190734863,38265228.0,1.95289758947545,74728015.3150948,4.17191534250044,159639171.704539,-2.2190177530249904,-1.1362693901532341,EU-28,HI,POL
2016,Poland,PL,2.7167818941188684,0.8600000143051147,38224408.0,1.99115751239025,76110798.1054264,4.42767722246721,169245298.30423,-2.43651971007696,-1.2236699984382866,EU-28,HI,POL
1990,Portugal,PT,2.026761881615373,0.7110000252723694,9953327.0,1.40096088850354,13944226.149819,4.19240390909161,41728379.9280103,-2.7914430205880696,-1.9925203076652602,EU-28,HI,PRT
1991,Portugal,PT,2.1210983564520567,0.7200000286102295,9974195.0,1.46247085531976,14586977.090769198,4.28352567633504,42724742.6375271,-2.8210548210152804,-1.928964813728527,EU-28,HI,PRT
1992,Portugal,PT,2.1808019002023373,0.7319999933242798,10009576.0,1.36965346052889,13709682.7434891,4.40704242641044,44112730.14989699,-3.03738896588155,-2.21763318489968,EU-28,HI,PRT
1993,Portugal,PT,2.190550415557356,0.7450000047683716,10054996.0,1.38608622097902,13937096.951944001,4.34040181479689,43642740.2477828,-2.9543155938178707,-2.131408240773925,EU-28,HI,PRT
1994,Portugal,PT,2.25329133282521,0.753000020980835,10103443.0,1.3939110323407502,14083241.268648,4.43298979358993,44788270.8121931,-3.0390787612491805,-2.1802530367707558,EU-28,HI,PRT
1995,Portugal,PT,2.398040710197529,0.7599999904632568,10149735.0,1.37914772594358,13997935.9433743,4.629301054049599,46986017.8124476,-3.25015332810602,-2.356639007530787,EU-28,HI,PRT
1996,Portugal,PT,2.1460575544771108,0.7670000195503235,10192394.0,1.38237252835157,14089694.297959805,4.15291893917547,42328212.617886,-2.7705464108239006,-2.0041966647931573,EU-28,HI,PRT
1997,Portugal,PT,2.2038522147732738,0.7730000019073486,10232884.0,1.35025812705488,13817056.9157844,4.22323867231201,43215980.6596041,-2.8729805452571298,-2.1277269047241667,EU-28,HI,PRT
1998,Portugal,PT,2.3451931448256764,0.7799999713897705,10272286.0,1.3048537250738201,13403848.6652215,4.46471714462436,45862913.052709796,-3.15986341955054,-2.4216227143558,EU-28,HI,PRT
1999,Portugal,PT,2.5158243134906173,0.7789999842643738,10312611.0,1.3763430326580601,14193674.620955499,4.743277978331929,48915526.6265029,-3.3669349456738704,-2.4462905436964237,EU-28,HI,PRT
2000,Portugal,PT,2.5951798216084945,0.7850000262260437,10355117.0,1.32895073808202,13761417.2687918,4.82509819866052,49964372.4721456,-3.4961474605784995,-2.63075775526807,EU-28,HI,PRT
2001,Portugal,PT,2.539521309427659,0.7900000214576721,10399312.0,1.2992530159754199,13511321.6352728,4.68743893604679,48746082.812116,-3.3881859200713693,-2.60779530885112,EU-28,HI,PRT
2002,Portugal,PT,2.5798066974918354,0.7919999957084656,10443668.0,1.31905298494413,13775793.9164885,4.6947284969579,49030336.92061839,-3.3756755120137703,-2.559165970240953,EU-28,HI,PRT
2003,Portugal,PT,2.4601612183081984,0.7960000038146973,10487113.0,1.2664716620549898,13281614.4724214,4.412163382074652,46270796.8806537,-3.14569172001966,-2.4838232186857048,EU-28,HI,PRT
2004,Portugal,PT,2.5735049172543256,0.7969999909400941,10528268.0,1.2975998340589399,13661520.0794853,4.65836318347482,49044644.1947414,-3.36076334941588,-2.589984416769913,EU-28,HI,PRT
2005,Portugal,PT,2.6713672049068053,0.8000000119209291,10565723.0,1.21768781596247,12865724.3949443,4.73959091019396,50077096.605537705,-3.5219030942314906,-2.8922873728910155,EU-28,HI,PRT
2006,Portugal,PT,2.6194205879529573,0.8029999732971191,10599951.0,1.2747189655016398,13512021.0343174,4.60147656425182,48775651.5810693,-3.3267575987501803,-2.609796895460013,EU-28,HI,PRT
2007,Portugal,PT,2.63894972080802,0.8100000023841858,10630120.0,1.2236248488458201,13007254.0277375,4.59529256882722,48848417.740853995,-3.3716677199814,-2.755475032369369,EU-28,HI,PRT
2008,Portugal,PT,2.560485976869341,0.8140000104904175,10652099.0,1.25564359371461,13375240.6341216,4.473415342478191,47651265.8221841,-3.2177717487635804,-2.5626473665543457,EU-28,HI,PRT
2009,Portugal,PT,2.525331038724552,0.8169999718666077,10660616.0,1.23931305649649,13211820.2859798,4.3402310626048894,46269465.5706029,-3.1009180061083996,-2.5021264722850782,EU-28,HI,PRT
2010,Portugal,PT,2.6126929918381783,0.8220000267028809,10652321.0,1.22701804170546,13070564.0460071,4.44366310886983,47335231.666711204,-3.2166450671643707,-2.621514075451966,EU-28,HI,PRT
2011,Portugal,PT,2.3733902836486047,0.8259999752044678,10625330.0,1.21795227162973,12941108.033866001,4.01631473578012,42674548.177648,-2.79836246415039,-2.29759616147021,EU-28,HI,PRT
2012,Portugal,PT,2.2288588803097853,0.8289999961853027,10581821.0,1.21650504747309,12872812.8737521,3.714280944427181,39303777.372294106,-2.4977758969540886,-2.053239238211498,EU-28,HI,PRT
2013,Portugal,PT,2.1922448668732493,0.8370000123977661,10527674.0,1.25251001343499,13186049.913070401,3.67058087422437,38642774.9864822,-2.41807086078938,-1.93058006311491,EU-28,HI,PRT
2014,Portugal,PT,2.2327643431781614,0.8389999866485596,10471168.0,1.2537440891700902,13128205.351389801,3.7197995891779705,38950766.184723705,-2.4660555000078803,-1.966952842537646,EU-28,HI,PRT
2015,Portugal,PT,2.422688404458633,0.8420000076293945,10418473.0,1.2848853865802399,13386578.4000862,3.98640438012331,41532354.03431471,-2.70151899354307,-2.102536943573809,EU-28,HI,PRT
2016,Portugal,PT,2.5159883663963303,0.8450000286102295,10371627.0,1.26294961365659,13098807.719661,4.10043382797887,42528057.888533704,-2.83748421432228,-2.246712128211493,EU-28,HI,PRT
1990,Paraguay,PY,1.7710827955996171,0.5799999833106995,4213742.0,16.1384181939381,68003102.06296651,3.6635257959749903,15437146.0461705,12.474892397963107,0.77299350209235,South America,LM,PRY
1991,Paraguay,PY,1.8253395973944324,0.5849999785423279,4323410.0,15.2496114145663,65930324.8686019,3.68624538776632,15937150.7478986,11.563366026799981,0.7582728315132509,South America,LM,PRY
1992,Paraguay,PY,1.8581929912952464,0.5889999866485596,4432736.0,14.9227756730686,66148788.134563595,3.7551028125648998,16645395.321471201,11.1676728605037,0.7483643194247166,South America,LM,PRY
1993,Paraguay,PY,2.0531544751797246,0.5960000157356262,4541902.0,14.7312323127708,66907782.60277671,4.06816266215038,18477187.5979393,10.66306965062042,0.7238409811361397,South America,LM,PRY
1994,Paraguay,PY,2.233440285335328,0.6000000238418579,4651225.0,13.9369456587481,64823939.484133,4.39393603714363,20437207.028224494,9.543009621604467,0.6847274758235428,South America,LM,PRY
1995,Paraguay,PY,2.498644770765925,0.6060000061988831,4760850.0,13.775701669880199,65584050.6403326,4.82351230394643,22964019.02328949,8.952189365933771,0.6498536031385778,South America,LM,PRY
1996,Paraguay,PY,2.380597667163553,0.6129999756813049,4870694.0,13.9337794980086,67867119.646723,4.60678657843792,22438229.0498029,9.326992919570678,0.6693799712349174,South America,LM,PRY
1997,Paraguay,PY,2.292085680994917,0.6179999709129333,4980344.0,13.614353532341099,67804107.3440169,4.3923203304384,21875247.9481955,9.222033201902699,0.6773757696239945,South America,LM,PRY
1998,Paraguay,PY,2.233305497699817,0.621999979019165,5089310.0,13.3015028790819,67695472.3969255,4.25170837922835,21638262.2206142,9.049794499853553,0.6803587972066949,South America,LM,PRY
1999,Paraguay,PY,2.2845307510140778,0.625,5196937.0,13.0522150682771,67831577.81215389,4.30720235272406,22384271.9425906,8.74501271555304,0.6700021927165032,South America,LM,PRY
2000,Paraguay,PY,2.1347641964442365,0.6240000128746033,5302700.0,12.700058738166804,67344603.95135711,3.9690686529937,21046781.1214384,8.730990085173099,0.6874763546513629,South America,LM,PRY
2001,Paraguay,PY,2.1182432480862,0.6320000290870667,5406624.0,12.6072538751073,68162632.42364511,3.9098454658509,21139049.1507638,8.6974084092564,0.6898733455688721,South America,LM,PRY
2002,Paraguay,PY,2.2085195329616742,0.6420000195503235,5508611.0,12.152397528150196,66942816.8860828,4.01906065193326,22139437.1483651,8.13333687621694,0.6692783755120437,South America,LM,PRY
2003,Paraguay,PY,2.246273463511331,0.6399999856948853,5607950.0,12.0321757564958,67475842.3836751,4.02856749715217,22592005.8824841,8.003608259343629,0.6651837889770459,South America,LM,PRY
2004,Paraguay,PY,1.9139482652099,0.6460000276565552,5703740.0,11.822448250125198,67432173.7530552,3.46448381503061,19760515.727131106,8.35796443509459,0.7069571596565102,South America,LM,PRY
2005,Paraguay,PY,1.7359428298557809,0.6489999890327454,5795494.0,11.5143339016813,66731209.6825269,3.0799430500936604,17849779.869248994,8.43439085158764,0.7325122689342947,South America,LM,PRY
2006,Paraguay,PY,1.6609296809706764,0.6489999890327454,5882796.0,11.287782301846,66403763.520654395,2.9177173902529003,17164347.293513093,8.370064911593099,0.7415154445549736,South America,LM,PRY
2007,Paraguay,PY,1.841728398230697,0.6549999713897705,5966159.0,11.5308913997928,68795144.83548969,3.20706406622867,19133857.8504746,8.32382733356413,0.721871973723879,South America,LM,PRY
2008,Paraguay,PY,1.7899286968101726,0.6639999747276306,6047117.0,11.290404882820301,68274434.4980948,3.12717763994269,18910418.816516396,8.163227242877609,0.7230234280879453,South America,LM,PRY
2009,Paraguay,PY,1.6872353443519212,0.6589999794960022,6127837.0,10.590672400213599,64897944.3061323,2.89981437648651,17769598.0757131,7.69085802372709,0.7261916649949417,South America,LM,PRY
2010,Paraguay,PY,1.970955360388603,0.675000011920929,6209877.0,11.114999932334195,69022814.4772646,3.35219700575158,20816740.749241106,7.76280292658262,0.6984078249069675,South America,LM,PRY
2011,Paraguay,PY,2.1648427375351487,0.6800000071525574,6293783.0,10.990850245907302,69173991.0993708,3.66340498118273,23056664.215408605,7.32744526472457,0.6666859342800268,South America,LM,PRY
2012,Paraguay,PY,1.992686407229317,0.6800000071525574,6379219.0,9.96842892385074,63590803.30126179,3.32071142591235,21183549.4558427,6.647717497938388,0.666877152730946,South America,LM,PRY
2013,Paraguay,PY,2.104381643981829,0.6949999928474426,6465740.0,10.686814900869699,69098169.0818713,3.5234672600627595,22781824.0278908,7.163347640806942,0.6702977180061369,South America,LM,PRY
