Year,Country,Cropland,Grazing,Forest,Fishing,Builtup,Carbon
1995,Western Africa,0.2546046855452608,0.08207766465934446,0.17422727622827697,0.025110847803775115,0.02044974661136614,0.06819214739018288
1996,Western Africa,0.2527850102708353,0.0783259081860118,0.1725870334908911,0.02753338694899831,0.02080273835052964,0.07452200894967825
1997,Western Africa,0.25248883547331885,0.0833251854588351,0.17068810469230408,0.03050414234877033,0.02087729348208892,0.08239621212317064
1998,Western Africa,0.28307304248775433,0.08464722144763702,0.17060903913029274,0.03404698773224972,0.02277717952531304,0.08008221457779548
1999,Western Africa,0.27975415957740835,0.0876541817602824,0.17089747708656228,0.03391067237939546,0.023359820092091626,0.0772903630980356
2000,Western Africa,0.2693439906801619,0.08714303859437278,0.17135495199339013,0.029123508944789763,0.022867884505312783,0.07760821174468377
2001,Western Africa,0.2732640591873565,0.09006374437026425,0.1694421372216809,0.03365241789696268,0.023493124393053847,0.08978668119533889
2002,Western Africa,0.2840750770728446,0.09592065833021247,0.16857778233529533,0.03177492710175542,0.023701353508615016,0.09521750022155133
2003,Western Africa,0.29790227473839564,0.0982428110985597,0.16838103270992835,0.034399239697612875,0.02456768509149346,0.12030164761296933
2004,Western Africa,0.2866502042208279,0.09561339008399693,0.16416876112546075,0.03882127395102603,0.025122178407132816,0.1233316236750524
2005,Western Africa,0.3057273241699324,0.1013486594411688,0.16579246773342945,0.0407992484558321,0.026108819490224373,0.13045513155911725
2006,Western Africa,0.3144028998985903,0.10116962525168101,0.16608540958295398,0.046117307296631424,0.027011365476306327,0.13346588719681032
2007,Western Africa,0.30002031840575755,0.10221890373276968,0.16493683782671434,0.04172879224842109,0.025641189159651096,0.12509750860760996
2008,Western Africa,0.3230526420650857,0.09829655861056044,0.16277228363747945,0.0429299354807956,0.028080370226881538,0.11892243980615905
2009,Western Africa,0.2814181745089047,0.10028309619583868,0.16301666396023332,0.04412464485655277,0.026922721621719447,0.13610406173467668
2010,Western Africa,0.3142334668927079,0.09788070555351404,0.16404574217125828,0.04784098457823088,0.029143951017378864,0.15134695702364467
2011,Western Africa,0.2879379153373098,0.10321548758994706,0.16337941646177262,0.05188650938900343,0.027746266242925925,0.14057034921322484
2012,Western Africa,0.3217871401310688,0.10196669819662424,0.1610687694986462,0.04447229513196314,0.03114029456903052,0.13173982578149704
2013,Western Africa,0.3134308018658693,0.1007736283889142,0.15945364201356302,0.04210899012747933,0.03157202480876888,0.14363195519011454
2014,Western Africa,0.3160850671569012,0.0999473714147947,0.15788747286506696,0.04310739142226008,0.033076778970349566,0.137992142043122
2015,Western Africa,0.31898646251257184,0.10029327421919433,0.15663518023193074,0.04269288150651821,0.03468225503340794,0.13418890825571814
